zid,name,tags,website,physical_address,phone,opening_hours,country_code,longitude,latitude,gisprecision,correctly_placed,created_at,updated_at,updated_by,facebook_page,categories,region_1,region_2,region_3
1174145,Auckland City Public Toilets,"Public Toilets and Changing Room, Male / Female / Disabled",http://www.aucklandcity.govt.nz/,"Eastdale Reserve, Auckland","","",NZ,174.688023,-36.886617,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Avondale
1174146,Auckland City Public Toilets,"Public Toilets and Changing Room, Male / Female",http://www.aucklandcity.govt.nz/,"Elgin St, Grey Lynn Park, Auckland","","",NZ,174.740484,-36.861846,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Grey Lynn
1174147,Auckland City Public Toilets,"Public Toilets and Changing Room, Unisex / Disabled",http://www.aucklandcity.govt.nz/,"Meola Rd, Seddon fields, Auckland","","",NZ,174.7172,-36.859535,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Western Springs
1174148,Auckland City Public Toilets,"Public Toilets, Unisex / Disabled",http://www.aucklandcity.govt.nz/,"Meola Reef Reserve, Auckland","","",NZ,174.712487,-36.859877,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Western Springs
1174149,Auckland City Public Toilets,"Public Toilets, Male / Female / Disabled",http://www.aucklandcity.govt.nz/,"Grey Lynn Park, Dryden St Entrance, Auckland","","",NZ,174.737108,-36.857704,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Grey Lynn
1174150,Auckland City Public Toilets,"Public Toilets, Unisex / Disabled",http://www.aucklandcity.govt.nz/,"Owairaka Park, Auckland","","",NZ,174.72172,-36.895401,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Mount Albert
1174151,Auckland City Public Toilets,"Public Toilets, Male / Female / Disabled",http://www.aucklandcity.govt.nz/,"Matiatia Wharf in wharf terminus building , Waiheke Island","","",NZ,174.993218,-36.780769,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Oneroa
1174152,Auckland City Public Toilets,"Public Toilets, Male / Female / Disabled",http://www.aucklandcity.govt.nz/,"Oneroa Shopping Centre, Waiheke Island","","",NZ,175.009094,-36.781676,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Oneroa
1174153,Auckland City Public Toilets,"Public Toilets and Changing Room, Male / Female",http://www.aucklandcity.govt.nz/,"Oneroa Beach, Waiheke Island","","",NZ,175.01001,-36.781346,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Oneroa
1174154,Auckland City Public Toilets,"Public Toilets and Changing Room, Male / Female",http://www.aucklandcity.govt.nz/,"Palm Beach, The Esplanade, Waiheke Island","","",NZ,175.04388,-36.780773,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Palm Beach
1174155,Auckland City Public Toilets,"Public Toilets, Male / Female",http://www.aucklandcity.govt.nz/,"Palm Beach, Matapana Reserve, Waiheke Island","","",NZ,175.046186,-36.779981,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Palm Beach
1174156,Auckland City Public Toilets,"Public Toilets, Male / Female",http://www.aucklandcity.govt.nz/,"Ostend Domain, Causeway Rd, Waiheke Island","","",NZ,175.041737,-36.798495,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Ostend
1174157,Auckland City Public Toilets,"Public Toilets, Male / Female",http://www.aucklandcity.govt.nz/,"Kennedy Pt, Donald Bruce Reserve, Waiheke Island","","",NZ,175.02402,-36.80866,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Surfdale
1174158,Auckland City Public Toilets,"Public Toilets, Male / Female / Disabled",http://www.aucklandcity.govt.nz/,"Rocky Bay, Omiha Beach Reserve, Waiheke Island","","",NZ,175.058616,-36.81936,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Omiha
1174159,Auckland City Public Toilets,"Public Toilets, Male / Female",http://www.aucklandcity.govt.nz/,"Rocky Bay, Mary Wilson Reserve, Waiheke Island","","",NZ,175.054828,-36.817699,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Omiha
1174160,Auckland City Public Toilets,"Public Toilets and Changing Room, Male / Female",http://www.aucklandcity.govt.nz/,"Onetangi Beach, Waiheke Island","","",NZ,175.080318,-36.787968,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Onetangi
1174161,Auckland City Public Toilets,"Public Toilets, Male / Female",http://www.aucklandcity.govt.nz/,"Nikau Rd, Blackpool Park, Waiheke Island","","",NZ,175.013002,-36.788107,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Oneroa
1174162,Auckland City Public Toilets,"Public Toilets, Male / Female",http://www.aucklandcity.govt.nz/,"Shelly Beach Rd (end), Waiheke Island","","",NZ,175.038726,-36.803012,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Surfdale
1174163,Auckland City Public Toilets,"Public Toilets, Unisex / Disabled",http://www.aucklandcity.govt.nz/,"Orapiu Wharf, Waiheke Island","","",NZ,175.148656,-36.844159,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Waiheke Island
1174164,Auckland City Public Toilets,"Public Toilets, Male / Female",http://www.aucklandcity.govt.nz/,"Man O War Bay 1.5 d. Norski, Waiheke Island","","",NZ,175.154694,-36.785634,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Waiheke Island
1174165,Auckland City Public Toilets,"Public Toilets and Changing Room, Male / Female / Disabled",http://www.aucklandcity.govt.nz/,"Onetangi Sports Park, Waiheke Island","","",NZ,175.069337,-36.805781,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Waiheke Island
1174166,Auckland City Public Toilets,"Public Toilets, Male / Female",http://www.aucklandcity.govt.nz/,"Shelly Beach Rd, Putiki Reserve, Waiheke Island","","",NZ,175.036317,-36.800447,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Surfdale
1174167,Auckland City Public Toilets,"Public Toilets, Unisex / Disabled",http://www.aucklandcity.govt.nz/,"Homersham Reserve, Waiheke Island","","",NZ,175.072627,-36.787368,manual,1,2010-03-31T16:19:06Z,2010-03-31T16:19:06Z,zenbu,,CivicStructure/Toilet,Auckland,Waiheke Island,Onetangi
1174273,Frome St toilet,Toilet,,415 Thames Hwy Casa Nova 9400,,,NZ,170.982424,-45.080585,manual,1,2010-04-11T13:42:43Z,2010-04-11T13:42:43Z,The-Organist,,CivicStructure/Toilet,Otago,Oamaru,Oamaru North
1174276,Pinehaven Reserve Public Toilets,Toilet,"","Pinehaven Rd, Pinehaven, Upper Hutt 5019","","",NZ,175.014562,-41.158992,manual,1,2010-04-11T19:52:56Z,2010-04-18T22:01:04Z,gcrawford1050,,CivicStructure/Toilet,Wellington,Upper Hutt,Pinehaven
1174278,Silverstream Park Public Toilet,Toilet,"","Whitemans Rd, Silverstream, Upper Hutt 5019","","",NZ,175.013352,-41.148832,manual,1,2010-04-11T19:58:01Z,2010-04-18T22:00:49Z,gcrawford1050,,CivicStructure/Toilet,Wellington,Upper Hutt,Silverstream
1174321,Camborne Rest Area,"Rest Area, Public Toilets","","SH1, Grays Rd, Cambourne","","",NZ,174.881836,-41.089249,manual,1,2010-04-14T06:40:11Z,2010-04-18T22:08:20Z,gcrawford1050,,CivicStructure/Toilet,Wellington,Porirua,Camborne
1174453,Cheltenham Public Toilets,Toilet,"","Kimbolton Rd, Cheltenham","","",NZ,175.660894,-40.138121,manual,1,2010-04-15T20:43:32Z,2010-04-18T22:10:45Z,gcrawford1050,,CivicStructure/Toilet,Manawatu-Wanganui,,Cheltenham
1174455,Paekakariki Rest Area & Public Toilet,"Rest Area, Toilet","","SH1, Paekakariki","","",NZ,174.94534,-40.995079,manual,1,2010-04-15T20:55:46Z,2010-04-18T22:09:41Z,gcrawford1050,,CivicStructure/Toilet,Wellington,Paekakariki,Paekakariki
1174489,Levin Rest Area,"Rest Area, Public Toilets, Information.","","SH1, The Avenue, Levin","","",NZ,175.294467,-40.614799,manual,1,2010-04-18T20:44:37Z,2010-04-18T22:07:34Z,gcrawford1050,,CivicStructure/Toilet,Manawatu-Wanganui,Levin,Levin
1174490,Hunterville Playground,"Playground, Rest Area, Toilets, Swing, Slide, Picnic tables","","SH1, Milne St, Hunterville","","",NZ,175.568942,-39.936461,manual,1,2010-04-18T20:49:24Z,2015-05-11T06:56:11Z,zenbu_out010,"",Park,Manawatu-Wanganui,,Hunterville
1174491,Taihape Public Toilets,Toilet,"","Tui St, Taihape","","",NZ,175.79759,-39.678226,manual,1,2010-04-18T20:52:35Z,2010-04-18T22:06:01Z,gcrawford1050,,CivicStructure/Toilet,Manawatu-Wanganui,Taihape,Taihape
1174651,Himatangi Rest Area,"Rest area, Toilets, Information","","535 SH1, Foxton","","",NZ,175.305598,-40.419018,manual,1,2010-04-24T15:45:48Z,2010-04-24T16:04:23Z,gcrawford1050,,CivicStructure/Toilet,Manawatu-Wanganui,Foxton,Foxton
1174652,Sanson Public Toilets,Toilet,"","SH1, Sanson","","",NZ,175.423363,-40.220412,manual,1,2010-04-24T16:02:26Z,2010-04-24T16:02:26Z,gcrawford1050,,CivicStructure/Toilet,Manawatu-Wanganui,Sanson,Sanson
1174653,Foxton Public Toilets & Information,"Toilet, Information","","Main St, Foxton","","",NZ,175.28164,-40.47455,manual,1,2010-04-24T16:09:06Z,2010-04-24T16:09:06Z,gcrawford1050,,CivicStructure/Toilet,Manawatu-Wanganui,Foxton,Foxton
1174656,Toilet of desperation,toilet,"","Kerr Road, Cave","",24 hours,NZ,170.955377,-44.307282,manual,1,2010-04-24T20:50:23Z,2010-04-24T20:50:23Z,The-Organist,,CivicStructure/Toilet,Canterbury,,Cave
1174659,Ahuriri River Toilet,Toilet,"","Birchwood Rd, Omarama","","",NZ,169.61315,-44.33025,manual,1,2010-04-25T22:41:05Z,2010-04-25T22:41:05Z,garyt,,CivicStructure/Toilet,Canterbury,,Ahuriri Conservation Park
1174660,Hannahs Bay Toilet,Toilet,"","Willow Ave, Rotorua","","",NZ,176.304183,-38.11705,manual,1,2010-04-25T22:53:54Z,2010-04-25T22:53:54Z,garyt,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Hannahs Bay
1174661,Hannahs Bay Park Toilet,Toilet,"","Willow Ave, Rotorua","","",NZ,176.3078,-38.114683,manual,1,2010-04-25T22:57:29Z,2010-04-25T22:57:29Z,garyt,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Owhata
1174662,Hannahs Bay Park Toilet 2,Toilet,"","Willow Ave, Rotorua","","",NZ,176.308933,-38.112767,manual,1,2010-04-25T23:00:10Z,2010-04-25T23:00:10Z,garyt,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Owhata
1174663,Pukuatua St Toilet,Toilet,"","Pukuatua St, Rotorua","","",NZ,176.252517,-38.136933,manual,1,2010-04-25T23:05:27Z,2010-04-25T23:05:27Z,garyt,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Rotorua
1174664,Hinemoa St Toilet,Toilet,"","Hinemoa St, Rotorua","","",NZ,176.249328,-38.137679,manual,1,2010-04-25T23:09:36Z,2010-08-03T12:23:40Z,pmcke,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Rotorua
1174665,Lakefront Reserve Toilet,Toilet,"","Queens Dr, Rotorua 3010, New Zealand","","",NZ,176.2571,-38.13625,manual,1,2010-04-25T23:11:47Z,2010-04-25T23:11:47Z,garyt,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Rotorua
1174666,Lakefront Reserve Toilet 2,Toilet,"","Queens Dr, Rotorua","","",NZ,176.26375,-38.13005,manual,1,2010-04-25T23:13:22Z,2010-04-25T23:13:22Z,garyt,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Rotorua
1174667,Memorial Drive Toilet,Toilet,"","Memorial Dr, Rotorua","","",NZ,176.253394,-38.131835,manual,1,2010-04-25T23:17:00Z,2010-08-03T12:24:25Z,pmcke,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Rotorua
1174668,Long Mile Info Centre Toilet,Toilet,"","Long Mile Rd, Rotorua","","",NZ,176.273333,-38.15695,manual,1,2010-04-25T23:19:57Z,2010-04-25T23:19:57Z,garyt,,CivicStructure/Toilet,Bay of Plenty,Rotorua,Whakarewarewa
1174669,Fergusson Park Toilet,Public toilet,"","Tilby Dr, Matua, Tauranga","",24hrs,NZ,176.1248,-37.66015,manual,1,2010-04-25T23:23:26Z,2010-07-15T21:11:20Z,zenbu,,CivicStructure/Toilet,Bay of Plenty,Tauranga,Matua
1174670,Beach Rd Walkway Toilet,Toilet,"","Otumoetai Rd, Matua, Tauranga","","",NZ,176.13985,-37.662367,manual,1,2010-04-25T23:25:29Z,2010-04-25T23:25:29Z,garyt,,CivicStructure/Toilet,Bay of Plenty,Tauranga,Matua
1174804,Mellons Bay Beach Public Toilets,Public toilets,"",169 Mellons Bay Rd Mellons Bay 2014,"","",NZ,174.930164,-36.883388,manual,1,2010-05-03T21:04:04Z,2010-05-04T11:58:16Z,zenbu,,CivicStructure/Toilet,Auckland,Auckland,Mellons Bay
1174969,Orewa Beach Toilets,"Public toilets, changing room","","Hibiscus Coast Hwy, Orewa","","",NZ,174.69775,-36.58895,manual,1,2010-05-09T15:00:14Z,2010-05-09T15:00:14Z,zenbu,,CivicStructure/Toilet,Auckland,Orewa,Orewa
1175125,Waipuna Park,"Park with Playground, Carpark, Toilets, Swings, Slide, See saw","","35 Kaitemako Road, Welcome Bay, Tauranga 3175","","",NZ,176.177245,-37.729594,manual,1,2010-05-16T12:26:51Z,2015-05-11T07:17:28Z,zenbu_out010,"",Park,Bay of Plenty,Tauranga,Welcome Bay
1175129,Birkenhead Ferry Terminal,"Ferry terminal, wharf, public toilets",http://www.maxx.co.nz,"Hinemoa St, Birkenhead, North Shore City, Auckland","","Mon-Fri 6.30am-8pm, Sat-Sun 7.30am-6pm",NZ,174.733752,-36.822916,manual,1,2010-05-17T09:26:36Z,2010-05-17T09:33:23Z,zenbu,,,Auckland,Auckland,Birkenhead
1175137,Achilles Crescent Reserve,"Park, Reserve, Playground, Toilets, Dog exercise area, Swing, Slide, Benches",http://www.aucklandcity.govt.nz/,"Narrow Neck, North Shore City, Auckland","","",NZ,174.795713,-36.813932,manual,1,2010-05-17T15:52:09Z,2015-05-05T11:57:30Z,zenbu_out010,"",Park,Auckland,Auckland,Narrow Neck
1175175,Bath Street Reserve,"Park, Reserve, Playground, Dog exercise area, Toilet, Swings, Slide",http://www.aucklandcity.govt.nz/,"Bath St, Devonport, North Shore City, Auckland","","",NZ,174.806049,-36.820058,manual,1,2010-05-17T15:52:10Z,2015-05-06T01:57:42Z,zenbu_out010,"",Park,Auckland,Auckland,Devonport
1175184,Belmont Rosegardens,"Park, Reserve, Playground, Toilets",http://www.aucklandcity.govt.nz/,"Alamein Ave, Belmont, North Shore City, Auckland","","",NZ,174.79025,-36.807577,manual,1,2010-05-17T15:52:10Z,2015-05-05T21:53:59Z,zenbu_out010,"",Park Playground CivicStructure/Toilet,Auckland,Auckland,Belmont
1175185,Birkenhead War Memorial Park,"Park, Reserve, Playground, Dog exercise area, Sportsfields, Toilet, Skate park",http://www.aucklandcity.govt.nz/,"Mahara Ave, Birkenhead, North Shore City, Auckland","","",NZ,174.72113,-36.806077,manual,1,2010-05-17T15:52:10Z,2015-05-06T03:06:55Z,zenbu_out010,"",Park,Auckland,Auckland,Birkenhead
1175209,Cadness Reserve,"Park, Reserve, Playground, Dog exercise area, Toilet, Slide, Swing, Basketball Hoop",http://www.aucklandcity.govt.nz/,"Cadness Street, Northcote, North Shore City, Auckland","","",NZ,174.747287,-36.800385,manual,1,2010-05-17T15:52:11Z,2015-05-05T11:54:57Z,zenbu_out010,"",Park,Auckland,Auckland,Northcote
1175237,Collins Park,"Park, Reserve, Playground, Dog exercise area, Toilets, Slide, Swing",http://www.aucklandcity.govt.nz/,"Greenhithe Road, Greenhithe, North Shore City, Auckland","","",NZ,174.671345,-36.775288,manual,1,2010-05-17T15:52:12Z,2015-05-05T12:23:41Z,zenbu_out010,"",Park,Auckland,Auckland,Greenhithe
1175254,Devonport Domain,"Park, Reserve, Playground, Dog exercise area, Toilets, Sportsfields, Swing",http://www.aucklandcity.govt.nz/,"Cambridge Terrace, Devonport, North Shore City, Auckland","","",NZ,174.80692,-36.827831,manual,1,2010-05-17T15:52:12Z,2015-05-06T00:37:42Z,zenbu_out010,"",Park,Auckland,Auckland,Devonport
1175307,Greenhithe War Memorial Park,"Park, Reserve, Playground, Dog exercise area, Sportsfields, Toilet",http://www.aucklandcity.govt.nz/,"Roland Road, Greenhithe, North Shore City, Auckland","","",NZ,174.670736,-36.772175,manual,1,2010-05-17T15:52:13Z,2015-05-06T01:53:33Z,zenbu_out010,"",Park,Auckland,Auckland,Greenhithe
1175334,Hooton Reserve,"Park, Reserve, Playground, Dog exercise area, Toilets, Skate park,Sportsfields, Swing, Slide",http://www.aucklandcouncil.govt.nz/,"Oteha Valley Road, Mills Lane, Albany, North Shore City, Auckland","","",NZ,174.705554,-36.721198,manual,1,2010-05-17T15:52:14Z,2015-05-07T05:32:24Z,zenbu_out010,"",Park,Auckland,Auckland,Albany
1175339,Huntly Road Reserve,"Park, Reserve, Playground, Dog exercise area, Toilets, Slide, Swing",http://www.aucklandcity.govt.nz/,"Huntly Road, Campbells Bay, North Shore City, Auckland","","",NZ,174.762353,-36.746525,manual,1,2010-05-17T15:52:14Z,2015-05-06T01:23:20Z,zenbu_out010,"",Park,Auckland,Auckland,Campbells Bay
1175344,Island Bay Reserve,"Park, Reserve, Playground, Dog exercise area, Toilets",http://www.aucklandcity.govt.nz/,"Beach Haven, North Shore City, Auckland","","",NZ,174.691397,-36.809559,manual,1,2010-05-17T15:52:14Z,2015-05-06T01:00:10Z,zenbu_out010,"",Park,Auckland,Auckland,Beach Haven
1175417,Mairangi Bay Village Green,"Park, Reserve, Playground, Dog exercise area, Toilets, Slide, Swing",http://www.aucklandcity.govt.nz/,"Sidmouth St, Beach Road, Mairangi Bay, North Shore City, Auckland","","",NZ,174.754207,-36.738722,manual,1,2010-05-17T15:52:16Z,2015-05-06T01:22:29Z,zenbu_out010,"",Park,Auckland,Auckland,Mairangi Bay
1175421,Manuka Reserve,"Park, Reserve, Playground, Dog exercise area, Toilets",http://www.aucklandcouncil.govt.nz/,"Manuka Road, Houston Pl, Hotspur Pl, Thistledew Pl, Bayview, North Shore City, Auckland","","",NZ,174.699885,-36.778149,manual,1,2010-05-17T15:52:16Z,2015-05-07T07:49:42Z,zenbu_out010,"",Park,Auckland,Auckland,Bayview
1175427,Marlborough Park,"Park, Reserve, Playground, Dog exercise area, Toilets, Skate park, Sportsfields",http://www.aucklandcity.govt.nz/,"Chartwell Ave, Ramillies Pl, Edgeworth Pl, Archers, Glenfield, North Shore City, Auckland","","",NZ,174.733493,-36.783377,manual,1,2010-05-17T15:52:17Z,2015-05-06T02:53:39Z,zenbu_out010,"",Park,Auckland,Auckland,Glenfield
1175442,Milford Reserve,"Park, Reserve, Playground, Dog exercise area, BBQ, Toilets, Slide",http://www.aucklandcity.govt.nz/,"Craig Road, Milford, North Shore City, Auckland","","",NZ,174.766356,-36.765381,manual,1,2010-05-17T15:52:17Z,2015-05-06T02:10:21Z,zenbu_out010,"",Park,Auckland,Auckland,Milford
1175562,Shepherds Park,"Park, Reserve, Playground, Dog exercise area, BBQ, Toilets, Slides",http://www.aucklandcity.govt.nz/,"John Bracken Way, Beach Haven, North Shore City, Auckland","","",NZ,174.688117,-36.788046,manual,1,2010-05-17T15:52:20Z,2015-05-06T00:53:14Z,zenbu_out010,"",Park,Auckland,Auckland,Beach Haven
1175575,Stafford Park,"Park, Reserve, Playground, Dog exercise area, Toilets, Skate park, Sportsfields, Slide, Swing",http://www.aucklandcouncil.govt.nz/,"Stafford Road, Northcote Point, North Shore City, Auckland","","",NZ,174.748804,-36.815168,manual,1,2010-05-17T15:52:20Z,2015-05-11T00:06:02Z,zenbu_out010,"",Park,Auckland,Auckland,Northcote Point
1175581,Stanley Bay Park,"Park, Reserve, Playground, Dog exercise area, Toilets, Skate park, Sportsfields",http://www.aucklandcity.govt.nz/,"Glen Road, Stanley Point, North Shore City, Auckland","","",NZ,174.78149,-36.825464,manual,1,2010-05-17T15:52:21Z,2015-05-06T03:31:15Z,zenbu_out010,"",Park,Auckland,Auckland,Stanley Point
1175590,Sunnynook Park,"Park, Reserve, Playground, Dog exercise area, Toilets, Skate park, Sportsfields, Slide, Swing, See Saw",http://www.aucklandcity.govt.nz/,"Sunnynook Road, Sunnynook, North Shore City, Auckland","","",NZ,174.739724,-36.756462,manual,1,2010-05-17T15:52:21Z,2015-05-06T03:16:13Z,zenbu_out010,"",Park,Auckland,Auckland,Sunnynook
1175637,Wainoni Park North,"Park, Reserve, Playground, Dog exercise area, Toilets, Sportsfields",http://www.aucklandcity.govt.nz/,"Churchouse Road, Greenhithe, North Shore City, Auckland","","",NZ,174.675613,-36.766166,manual,1,2010-05-17T15:52:22Z,2015-05-06T01:11:44Z,zenbu_out010,"",Park,Auckland,Auckland,Greenhithe
1175653,Windsor Reserve,"Park, Reserve, Playground, Dog exercise area, Toilets, Combi unit with slide",http://www.aucklandcity.govt.nz/,"Victoria Road, Devonport, North Shore City, Auckland","","",NZ,174.797625,-36.831946,manual,1,2010-05-17T15:52:22Z,2015-05-06T01:34:01Z,zenbu_out010,"",Park,Auckland,Auckland,Devonport
1176210,Mangawhai Heads Public Toilets,"Public toilets, changing room","","Wintle St, Mangawhai Heads","",24hrs,NZ,174.59785,-36.08136,manual,1,2010-06-07T19:39:10Z,2010-06-07T19:39:18Z,zenbu,,CivicStructure/Toilet,Northland,Mangawhai,Mangawhai Heads
1176423,Papamoa Public Library,"Library, Public Toilets",http://www.library.tauranga.govt.nz/,"15 Gravatt Rd, Papamoa Beach, Papamoa 3118",07 577 7177,"Mon-Fri 10.30am-5.30pm, Sat-Sun 10am-2pm",NZ,176.282212,-37.700558,manual,1,2010-06-19T13:45:14Z,2013-09-26T05:35:48Z,zenbu,"",Library CivicStructure/Toilet,Bay of Plenty,Papamoa,Papamoa Beach
1176424,Fashion Island Public Toilets,Public Toilets,"","42 Gravatt Road, Papamoa Beach, Papamoa 3118","","",NZ,176.279712,-37.701339,manual,1,2010-06-19T14:39:23Z,2015-03-11T07:15:21Z,zenbu_out010,"",CivicStructure/Toilet,Bay of Plenty,Papamoa,Papamoa Beach
1177009,Harcourt Park,"Park with Playground, Fields, Swings, Paddling pool, Walks, Picnics, Toilets, Bucket Swings, Free Parking","","47 Akatarawa Road, Brown Owl, Upper Hutt 5018","",24 hours,NZ,175.094836,-41.102288,manual,1,2010-07-07T00:45:55Z,2015-05-03T23:00:52Z,zenbu_out010,"",Park,Wellington,Upper Hutt,Brown Owl
1177158,Palmerston North Public Toilets,Public toilets,,140 The Square Palmerston North 4410,,,NZ,175.610962,-40.35544,manual,1,2010-07-13T12:20:44Z,2010-07-13T12:20:44Z,nzjoel,,CivicStructure/Toilet,Manawatu-Wanganui,Palmerston North,Palmerston North
1177233,Outram Public Toilets,toilet,"",Outram,"",24 hours,NZ,170.230751,-45.856782,manual,1,2010-07-18T07:04:16Z,2010-07-18T07:05:14Z,The-Organist,,CivicStructure/Toilet,Otago,Outram,Outram
1177299,Kumeu Public Toilets,Public toilets,"","300 Main Rd, Huapai, Kumeu","","",NZ,174.547283,-36.772167,manual,1,2010-07-26T21:41:48Z,2010-07-28T11:57:18Z,zenbu,,CivicStructure/Toilet,Auckland,Kumeu,Huapai
1177308,Beach Rd Toilets,Public Toilets,"","Beach Rd, Kaikoura","","",NZ,173.68126,-42.376574,manual,1,2010-07-27T14:31:00Z,2010-07-27T14:56:52Z,zenbu,,CivicStructure/Toilet,Canterbury,Kaikoura,Kaikoura
1177309,South Bay Toilet,Public Toilet South Bay Kaikoura,"",South Bay at the start of the Peninsula Walkway,"","",NZ,173.68741,-42.42504,manual,1,2010-07-27T14:33:24Z,2010-07-27T14:33:24Z,info1,,CivicStructure/Toilet,Canterbury,Kaikoura,South Bay
1177310,"Moa Point Public Toilets, Kaikoura","Public Toilet South Bay, Kaikoura","",Near the Whale Watch boat moorings,"","",NZ,173.682325,-42.426118,manual,1,2010-07-27T14:35:33Z,2010-07-27T14:35:33Z,info1,,CivicStructure/Toilet,Canterbury,Kaikoura,South Bay
1177311,"Gooches Beach Public Toilets, Kaikoura",Public Toilet Kaikoura,"","Gooches Beach Playground, just past the swimming pool","","",NZ,173.691058,-42.413746,manual,1,2010-07-27T14:37:25Z,2014-02-15T03:42:22Z,burgla,"",CivicStructure/Toilet,Canterbury,Kaikoura,Kaikoura
1177312,"Jimmy Armers Beach Toilets, Kaikoura","Public Toilet, Kaikoura","",Jimmy Armers Beach (on the way to the Seal Colony),"","",NZ,173.705896,-42.418902,manual,1,2010-07-27T14:39:04Z,2010-07-27T14:39:04Z,info1,,CivicStructure/Toilet,Canterbury,Kaikoura,Kaikoura Peninsula
1177313,"Public Toilets, Mangamaunu Surf, Kaikoura","Public Toilets, Mangamaunu, Kaikoura","","Seaward side Kiwa Road, Mangamaunu (Meatworks) Surf Spot","","",NZ,173.749466,-42.320161,manual,1,2010-07-27T14:47:20Z,2010-07-27T14:47:20Z,info1,,CivicStructure/Toilet,Canterbury,,Hapuku
1177318,Circle International Trading Ltd,hospitality supplies food packaging toilet paper bag towel bags towels cleaning napkins serviettes sanitizer disinfectant,http://www.circleinternational.co.nz,42 Albert Road Devonport North Shore City Auckland 0624,09 446 6822,"",NZ,174.802349,-36.823773,Address,1,2010-07-28T11:05:01Z,2010-07-28T17:49:05Z,burgla,,,Auckland,Auckland,Devonport
1177376,Public Toilets,"Public toilets, disabled access","","Outside Johnsonville Library, 5 Broderick Rd, Johnsonville, Wellington","",24 hours,NZ,174.806879,-41.224844,manual,1,2010-07-31T13:44:35Z,2011-12-14T11:44:22Z,huhugrub,"",CivicStructure/Toilet,Wellington,Wellington,Johnsonville
1177398,Wainoni Park Toilets,Toilets Male/Female,"","Wainoni Park, Greenhithe, Auckland","",24 Hrs,NZ,174.675922,-36.768197,manual,1,2010-08-02T17:46:29Z,2010-08-02T17:46:29Z,doughnut,,CivicStructure/Toilet,Auckland,Auckland,Greenhithe
